Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
2015-05-13,69,58,63.5,-2.2,1,0,0,0,0
2015-05-14,68,53,60.5,-5.2,4,0,0.69,0,0
2015-05-15,66,55,60.5,-5.3,4,0,0.03,0,0
2015-05-16,71,56,63.5,-2.3,1,0,0,0,0
2015-05-17,72,58,65,-0.8,0,0,0,0,0
2015-05-18,71,60,65.5,-0.4,0,1,0,0,0
2015-05-19,73,56,64.5,-1.4,0,0,0,0,0
2015-05-20,72,57,64.5,-1.5,0,0,0,0,0
2015-05-21,71,57,64,-2,1,0,0,0,0
2015-05-22,69,57,63,-3.1,2,0,0,0,0
2015-05-23,71,57,64,-2.2,1,0,0,0,0
2015-05-24,70,58,64,-2.2,1,0,0,0,0
2015-05-25,71,57,64,-2.3,1,0,0,0,0
2015-05-26,69,59,64,-2.4,1,0,0,0,0
2015-05-27,72,58,65,-1.4,0,0,0,0,0
2015-05-28,75,57,66,-0.5,0,1,0,0,0
2015-05-29,77,58,67.5,0.9,0,3,0,0,0
2015-05-30,77,59,68,1.3,0,3,0,0,0
2015-05-31,73,59,66,-0.8,0,1,0,0,0
2015-06-01,75,59,67,0.1,0,2,0,0,0
2015-06-02,76,60,68,1,0,3,0,0,0
2015-06-03,74,61,67.5,0.4,0,3,0,0,0
2015-06-04,70,61,65.5,-1.7,0,1,0,0,0
2015-06-05,73,60,66.5,-0.9,0,2,0,0,0
2015-06-06,72,58,65,-2.5,0,0,0,0,0
2015-06-07,77,60,68.5,0.8,0,4,0,0,0
2015-06-08,85,60,72.5,4.7,0,8,0,0,0
2015-06-09,86,62,74,6,0,9,0.01,0,0
2015-06-10,73,62,67.5,-0.6,0,3,0,0,0
2015-06-11,75,62,68.5,0.2,0,4,0,0,0
2015-06-12,72,63,67.5,-1,0,3,0,0,0
2015-06-13,72,63,67.5,-1.1,0,3,0,0,0
2015-06-14,77,63,70,1.2,0,5,0,0,0
2015-06-15,78,62,70,1,0,5,0,0,0
2015-06-16,79,61,70,0.8,0,5,0,0,0
2015-06-17,78,62,70,0.6,0,5,0,0,0
2015-06-18,81,62,71.5,1.9,0,7,0,0,0
2015-06-19,82,58,70,0.2,0,5,0,0,0
2015-06-20,85,63,74,4,0,9,0,0,0
2015-06-21,82,64,73,2.8,0,8,0,0,0
2015-06-22,83,62,72.5,2.1,0,8,0,0,0
2015-06-23,84,63,73.5,2.9,0,9,0,0,0
2015-06-24,83,63,73,2.3,0,8,0,0,0
2015-06-25,81,62,71.5,0.6,0,7,0,0,0
2015-06-26,78,60,69,-2.1,0,4,0,0,0
2015-06-27,77,62,69.5,-1.8,0,5,0,0,0
2015-06-28,86,67,76.5,5,0,12,0,0,0
2015-06-29,91,68,79.5,7.8,0,15,0,0,0
2015-06-30,89,67,78,6.2,0,13,0,0,0
2015-07-01,84,67,75.5,3.5,0,11,0,0,0
2015-07-02,83,65,74,1.9,0,9,0,0,0
2015-07-03,80,63,71.5,-0.8,0,7,0,0,0
2015-07-04,79,63,71,-1.4,0,6,0,0,0
2015-07-05,75,64,69.5,-3.1,0,5,0,0,0
2015-07-06,75,64,69.5,-3.2,0,5,0,0,0
2015-07-07,77,65,71,-1.8,0,6,0,0,0
2015-07-08,75,66,70.5,-2.4,0,6,0,0,0
2015-07-09,76,64,70,-3,0,5,0,0,0
2015-07-10,76,62,69,-4.1,0,4,0,0,0
2015-07-11,79,62,70.5,-2.7,0,6,0,0,0
2015-07-12,81,62,71.5,-1.8,0,7,0,0,0
2015-07-13,84,64,74,0.6,0,9,0,0,0
2015-07-14,84,64,74,0.5,0,9,0,0,0
2015-07-15,81,65,73,-0.5,0,8,0,0,0
2015-07-16,81,65,73,-0.6,0,8,0,0,0
2015-07-17,81,63,72,-1.6,0,7,0,0,0
2015-07-18,87,65,76,2.3,0,11,0.36,0,0
2015-07-19,92,72,82,8.3,0,17,0.02,0,0
2015-07-20,85,70,77.5,3.8,0,13,0,0,0
2015-07-21,80,70,75,1.2,0,10,0,0,0
2015-07-22,81,68,74.5,0.7,0,10,0,0,0
2015-07-23,82,68,75,1.2,0,10,0,0,0
2015-07-24,85,67,76,2.2,0,11,0,0,0
2015-07-25,87,67,77,3.1,0,12,0,0,0
2015-07-26,85,67,76,2.1,0,11,0,0,0
2015-07-27,82,67,74.5,0.6,0,10,0,0,0
2015-07-28,85,66,75.5,1.6,0,11,0,0,0
2015-07-29,82,65,73.5,-0.4,0,9,0,0,0
2015-07-30,83,68,75.5,1.6,0,11,0,0,0
2015-07-31,84,67,75.5,1.6,0,11,0,0,0
2015-08-01,83,67,75,1.1,0,10,0,0,0
2015-08-02,84,66,75,1,0,10,0,0,0
2015-08-03,84,67,75.5,1.5,0,11,0,0,0
2015-08-04,88,67,77.5,3.5,0,13,0,0,0
2015-08-05,88,67,77.5,3.5,0,13,0,0,0
2015-08-06,86,67,76.5,2.5,0,12,0,0,0
2015-08-07,81,66,73.5,-0.5,0,9,0,0,0
2015-08-08,81,65,73,-1.1,0,8,0,0,0
2015-08-09,78,63,70.5,-3.6,0,6,0,0,0
2015-08-10,78,63,70.5,-3.6,0,6,0,0,0
2015-08-11,81,63,72,-2.1,0,7,0,0,0
2015-08-12,85,63,74,-0.2,0,9,0,0,0
2015-08-13,91,68,79.5,5.3,0,15,0,0,0
2015-08-14,91,68,79.5,5.3,0,15,0,0,0
2015-08-15,96,71,83.5,9.3,0,19,0,0,0
2015-08-16,95,68,81.5,7.2,0,17,0,0,0
2015-08-17,88,69,78.5,4.2,0,14,0,0,0
2015-08-18,86,68,77,2.7,0,12,0,0,0
2015-08-19,82,67,74.5,0.1,0,10,0,0,0
2015-08-20,81,67,74,-0.4,0,9,0,0,0
2015-08-21,80,67,73.5,-0.9,0,9,0,0,0
2015-08-22,83,68,75.5,1.1,0,11,0,0,0
2015-08-23,83,66,74.5,0.1,0,10,0,0,0
2015-08-24,87,67,77,2.5,0,12,0,0,0
2015-08-25,87,71,79,4.5,0,14,0,0,0
2015-08-26,92,73,82.5,8,0,18,0,0,0
2015-08-27,93,71,82,7.5,0,17,0,0,0
2015-08-28,97,73,85,10.5,0,20,0,0,0
2015-08-29,94,73,83.5,9,0,19,0,0,0
2015-08-30,90,71,80.5,6,0,16,0,0,0
2015-08-31,85,69,77,2.6,0,12,0,0,0
2015-09-01,83,69,76,1.6,0,11,0,0,0
2015-09-02,81,67,74,-0.4,0,9,0,0,0
2015-09-03,80,66,73,-1.3,0,8,0,0,0
2015-09-04,79,66,72.5,-1.8,0,8,0,0,0
2015-09-05,85,65,75,0.8,0,10,0,0,0
2015-09-06,90,64,77,2.8,0,12,0,0,0
2015-09-07,94,68,81,6.9,0,16,0,0,0
2015-09-08,97,73,85,11,0,20,0,0,0
2015-09-09,101,76,88.5,14.5,0,24,0,0,0
2015-09-10,96,78,87,13.1,0,22,0,0,0
2015-09-11,95,76,85.5,11.7,0,21,0,0,0
2015-09-12,90,76,83,9.3,0,18,0,0,0
2015-09-13,91,72,81.5,7.9,0,17,0,0,0
2015-09-14,84,71,77.5,4,0,13,0,0,0
2015-09-15,80,67,73.5,0.1,0,9,2.39,0,0
2015-09-16,78,66,72,-1.2,0,7,0,0,0
2015-09-17,82,65,73.5,0.4,0,9,0,0,0
2015-09-18,87,65,76,3,0,11,0,0,0
2015-09-19,92,67,79.5,6.7,0,15,0,0,0
2015-09-20,98,70,84,11.3,0,19,0,0,0
2015-09-21,86,72,79,6.5,0,14,0,0,0
2015-09-22,84,70,77,4.6,0,12,0,0,0
2015-09-23,86,68,77,4.8,0,12,0,0,0
2015-09-24,92,68,80,7.9,0,15,0,0,0
2015-09-25,93,69,81,9.1,0,16,0,0,0
2015-09-26,92,70,81,9.2,0,16,0,0,0
2015-09-27,90,67,78.5,6.9,0,14,0,0,0
2015-09-28,88,68,78,6.5,0,13,0,0,0
2015-09-29,87,64,75.5,4.2,0,11,0,0,0
2015-09-30,89,66,77.5,6.4,0,13,0,0,0
2015-10-01,87,69,78,7,0,13,0,0,0
2015-10-02,84,68,76,5.2,0,11,0,0,0
2015-10-03,84,65,74.5,3.8,0,10,0,0,0
2015-10-04,73,62,67.5,-3,0,3,0.05,0,0
2015-10-05,76,62,69,-1.3,0,4,0.4,0,0
2015-10-06,78,62,70,-0.2,0,5,0,0,0
2015-10-07,84,64,74,4,0,9,0,0,0
2015-10-08,89,65,77,7.1,0,12,0,0,0
2015-10-09,100,68,84,14.3,0,19,0,0,0
2015-10-10,100,72,86,16.4,0,21,0,0,0
2015-10-11,100,74,87,17.6,0,22,0,0,0
2015-10-12,93,73,83,13.7,0,18,0,0,0
2015-10-13,92,74,83,13.9,0,18,0,0,0
2015-10-14,86,72,79,10,0,14,0,0,0
2015-10-15,83,70,76.5,7.7,0,12,0,0,0
2015-10-16,75,70,72.5,3.9,0,8,0,0,0
2015-10-17,82,69,75.5,7,0,11,0,0,0
2015-10-18,79,68,73.5,5.2,0,9,0,0,0
2015-10-19,79,65,72,3.8,0,7,0,0,0
2015-10-20,80,62,71,3,0,6,0,0,0
2015-10-21,84,63,73.5,5.6,0,9,0,0,0
2015-10-22,80,65,72.5,4.8,0,8,0,0,0
2015-10-23,80,62,71,3.5,0,6,0,0,0
2015-10-24,90,63,76.5,9.1,0,12,0,0,0
2015-10-25,86,66,76,8.8,0,11,0,0,0
2015-10-26,88,61,74.5,7.5,0,10,0,0,0
2015-10-27,82,61,71.5,4.7,0,7,0,0,0
2015-10-28,80,66,73,6.4,0,8,0,0,0
2015-10-29,83,68,75.5,9.1,0,11,0,0,0
2015-10-30,86,65,75.5,9.3,0,11,0,0,0
2015-10-31,89,60,74.5,8.5,0,10,0,0,0
2015-11-01,86,59,72.5,6.7,0,8,0,0,0
2015-11-02,75,59,67,1.4,0,2,0,0,0
2015-11-03,70,53,61.5,-3.9,3,0,0,0,0
2015-11-04,69,50,59.5,-5.7,5,0,0,0,0
2015-11-05,71,50,60.5,-4.5,4,0,0,0,0
2015-11-06,77,51,64,-0.7,1,0,0,0,0
2015-11-07,80,50,65,0.5,0,0,0,0,0
2015-11-08,78,52,65,0.7,0,0,0,0,0
2015-11-09,68,55,61.5,-2.5,3,0,0,0,0
2015-11-10,68,50,59,-4.8,6,0,0,0,0
2015-11-11,72,48,60,-3.5,5,0,0,0,0
2015-11-12,77,51,64,0.7,1,0,0,0,0
2015-11-13,82,50,66,3,0,1,0,0,0
2015-11-14,78,51,64.5,1.7,0,0,0,0,0
2015-11-15,69,51,60,-2.5,5,0,0,0,0
2015-11-16,63,50,56.5,-5.8,8,0,0,0,0
2015-11-17,72,45,58.5,-3.5,6,0,0,0,0
2015-11-18,76,48,62,0.2,3,0,0,0,0
2015-11-19,86,51,68.5,7,0,4,0,0,0
2015-11-20,85,55,70,8.7,0,5,0,0,0
2015-11-21,87,57,72,11,0,7,0,0,0
2015-11-22,85,59,72,11.2,0,7,0,0,0
2015-11-23,81,55,68,7.5,0,3,0,0,0
2015-11-24,70,52,61,0.7,4,0,0.01,0,0
2015-11-25,63,50,56.5,-3.6,8,0,0,0,0
2015-11-26,64,48,56,-3.8,9,0,0,0,0
2015-11-27,64,50,57,-2.6,8,0,0,0,0
2015-11-28,64,46,55,-4.4,10,0,0,0,0
2015-11-29,67,50,58.5,-0.7,6,0,0,0,0
2015-11-30,66,46,56,-3,9,0,0,0,0
2015-12-01,72,47,59.5,0.7,5,0,0,0,0
2015-12-02,78,50,64,5.3,1,0,0,0,0
2015-12-03,76,56,66,7.5,0,1,0,0,0
2015-12-04,67,51,59,0.7,6,0,0,0,0
2015-12-05,77,49,63,4.8,2,0,0,0,0
2015-12-06,78,56,67,8.9,0,2,0,0,0
2015-12-07,81,55,68,10.1,0,3,0,0,0
2015-12-08,83,54,68.5,10.7,0,4,0,0,0
2015-12-09,75,55,65,7.3,0,0,0,0,0
2015-12-10,68,52,60,2.4,5,0,0,0,0
2015-12-11,65,52,58.5,1,6,0,0.05,0,0
2015-12-12,68,51,59.5,2,5,0,0,0,0
2015-12-13,66,47,56.5,-0.9,8,0,0.16,0,0
2015-12-14,59,47,53,-4.3,12,0,0,0,0
2015-12-15,61,42,51.5,-5.8,13,0,0,0,0
2015-12-16,61,40,50.5,-6.8,14,0,0,0,0
2015-12-17,66,42,54,-3.2,11,0,0,0,0
2015-12-18,72,47,59.5,2.3,5,0,0,0,0
2015-12-19,65,45,55,-2.2,10,0,0.26,0,0
2015-12-20,61,44,52.5,-4.7,12,0,0,0,0
2015-12-21,62,44,53,-4.2,12,0,0.03,0,0
2015-12-22,62,54,58,0.8,7,0,0.07,0,0
2015-12-23,67,52,59.5,2.3,5,0,0,0,0
2015-12-24,62,47,54.5,-2.8,10,0,0,0,0
2015-12-25,59,44,51.5,-5.8,13,0,0,0,0
2015-12-26,62,42,52,-5.3,13,0,0,0,0
2015-12-27,61,36,48.5,-8.9,16,0,0,0,0
2015-12-28,58,37,47.5,-9.9,17,0,0,0,0
2015-12-29,61,41,51,-6.4,14,0,0,0,0
2015-12-30,62,41,51.5,-6,13,0,0,0,0
2015-12-31,65,41,53,-4.5,12,0,0,0,0
2016-01-01,64,43,53.5,-4.1,11,0,0,0,0
2016-01-02,65,47,56,-1.6,9,0,0,0,0
2016-01-03,62,44,53,-4.6,12,0,0,0,0
2016-01-04,69,55,62,4.3,3,0,0.01,0,0
2016-01-05,59,49,54,-3.7,11,0,1.61,0,0
2016-01-06,58,46,52,-5.8,13,0,0.8,0,0
2016-01-07,59,45,52,-5.8,13,0,0.3,0,0
2016-01-08,62,44,53,-4.8,12,0,0,0,0
2016-01-09,60,46,53,-4.9,12,0,0,0,0
2016-01-10,62,51,56.5,-1.4,8,0,0,0,0
2016-01-11,64,47,55.5,-2.4,9,0,0,0,0
2016-01-12,70,46,58,0,7,0,0,0,0
2016-01-13,66,43,54.5,-3.5,10,0,0,0,0
2016-01-14,65,50,57.5,-0.5,7,0,0,0,0
2016-01-15,65,50,57.5,-0.5,7,0,0,0,0
2016-01-16,67,54,60.5,2.4,4,0,0,0,0
2016-01-17,68,49,58.5,0.4,6,0,0,0,0
2016-01-18,63,55,59,0.9,6,0,0,0,0
2016-01-19,64,54,59,0.9,6,0,0.01,0,0
2016-01-20,69,54,61.5,3.4,3,0,0.01,0,0
2016-01-21,77,50,63.5,5.4,1,0,0,0,0
2016-01-22,71,50,60.5,2.3,4,0,0,0,0
2016-01-23,64,54,59,0.8,6,0,0,0,0
2016-01-24,66,47,56.5,-1.7,8,0,0,0,0
2016-01-25,71,50,60.5,2.3,4,0,0,0,0
2016-01-26,73,47,60,1.8,5,0,0,0,0
2016-01-27,73,52,62.5,4.3,2,0,0,0,0
2016-01-28,74,50,62,3.8,3,0,0,0,0
2016-01-29,72,50,61,2.7,4,0,0,0,0
2016-01-30,66,55,60.5,2.2,4,0,0,0,0
2016-01-31,59,50,54.5,-3.8,10,0,0.43,0,0
2016-02-01,58,43,50.5,-7.8,14,0,0,0,0
2016-02-02,62,41,51.5,-6.9,13,0,0,0,0
2016-02-03,65,43,54,-4.4,11,0,0,0,0
2016-02-04,70,46,58,-0.4,7,0,0,0,0
2016-02-05,76,46,61,2.6,4,0,0,0,0
2016-02-06,77,50,63.5,5,1,0,0,0,0
2016-02-07,84,51,67.5,9,0,3,0,0,0
2016-02-08,88,53,70.5,11.9,0,6,0,0,0
2016-02-09,89,56,72.5,13.9,0,8,0,0,0
2016-02-10,88,61,74.5,15.8,0,10,0,0,0
2016-02-11,87,59,73,14.3,0,8,0,0,0
2016-02-12,85,56,70.5,11.7,0,6,0,0,0
2016-02-13,75,51,63,4.2,2,0,0,0,0
2016-02-14,79,48,63.5,4.6,1,0,0,0,0
2016-02-15,89,55,72,13.1,0,7,0,0,0
2016-02-16,90,58,74,15,0,9,0,0,0
2016-02-17,76,55,65.5,6.5,0,1,0.58,0,0
2016-02-18,68,56,62,2.9,3,0,0.21,0,0
2016-02-19,69,51,60,0.8,5,0,0,0,0
2016-02-20,72,50,61,1.8,4,0,0,0,0
2016-02-21,73,50,61.5,2.2,3,0,0,0,0
2016-02-22,78,51,64.5,5.1,0,0,0,0,0
2016-02-23,83,55,69,9.6,0,4,0,0,0
2016-02-24,81,58,69.5,10,0,5,0,0,0
2016-02-25,83,57,70,10.4,0,5,0,0,0
2016-02-26,79,54,66.5,6.9,0,2,0,0,0
2016-02-27,74,53,63.5,3.8,1,0,0,0,0
2016-02-28,75,56,65.5,5.7,0,1,0,0,0
2016-02-29,74,56,65,5.2,0,0,0,0,0
2016-03-01,76,56,66,6.2,0,1,0,0,0
2016-03-02,73,52,62.5,2.6,2,0,0,0,0
2016-03-03,74,54,64,4.1,1,0,0,0,0
2016-03-04,70,57,63.5,3.5,1,0,0,0,0
2016-03-05,67,59,63,3,2,0,0.01,0,0
2016-03-06,67,54,60.5,0.4,4,0,0.64,0,0
2016-03-07,61,47,54,-6.2,11,0,0.38,0,0
2016-03-08,72,49,60.5,0.3,4,0,0,0,0
2016-03-09,74,53,63.5,3.2,1,0,0,0,0
2016-03-10,77,54,65.5,5.2,0,1,0,0,0
2016-03-11,69,52,60.5,0.1,4,0,0.52,0,0
2016-03-12,66,47,56.5,-3.9,8,0,0,0,0
2016-03-13,68,53,60.5,0.1,4,0,0,0,0
2016-03-14,70,58,64,3.5,1,0,0.03,0,0
2016-03-15,77,53,65,4.5,0,0,0,0,0
2016-03-16,87,57,72,11.4,0,7,0,0,0
2016-03-17,81,59,70,9.4,0,5,0,0,0
2016-03-18,73,57,65,4.3,0,0,0,0,0
2016-03-19,71,57,64,3.3,1,0,0,0,0
2016-03-20,72,57,64.5,3.7,0,0,0,0,0
2016-03-21,71,57,64,3.2,1,0,0,0,0
2016-03-22,71,53,62,1.1,3,0,0,0,0
2016-03-23,77,52,64.5,3.6,0,0,0,0,0
2016-03-24,81,55,68,7,0,3,0,0,0
2016-03-25,78,54,66,5,0,1,0,0,0
2016-03-26,77,59,68,6.9,0,3,0,0,0
2016-03-27,74,59,66.5,5.3,0,2,0,0,0
2016-03-28,66,54,60,-1.2,5,0,0.02,0,0
2016-03-29,64,48,56,-5.3,9,0,0,0,0
2016-03-30,66,52,59,-2.4,6,0,0,0,0
2016-03-31,72,50,61,-0.5,4,0,0,0,0
2016-04-01,72,54,63,1.5,2,0,0,0,0
2016-04-02,76,54,65,3.4,0,0,0,0,0
2016-04-03,79,56,67.5,5.8,0,3,0,0,0
2016-04-04,80,58,69,7.2,0,4,0,0,0
2016-04-05,85,56,70.5,8.6,0,6,0,0,0
2016-04-06,88,59,73.5,11.5,0,9,0,0,0
2016-04-07,69,59,64,1.9,1,0,0.06,0,0
2016-04-08,61,59,60,-2.2,5,0,0.14,0,0
2016-04-09,64,60,62,-0.3,3,0,0.04,0,0
2016-04-10,70,58,64,1.6,1,0,0,0,0
2016-04-11,73,59,66,3.5,0,1,0,0,0
2016-04-12,75,56,65.5,2.8,0,1,0,0,0
2016-04-13,73,57,65,2.2,0,0,0,0,0
2016-04-14,72,57,64.5,1.6,0,0,0,0,0
2016-04-15,81,59,70,7,0,5,0,0,0
2016-04-16,82,58,70,6.9,0,5,0,0,0
2016-04-17,89,58,73.5,10.2,0,9,0,0,0
2016-04-18,89,59,74,10.6,0,9,0,0,0
2016-04-19,89,62,75.5,12,0,11,0,0,0
2016-04-20,87,60,73.5,9.9,0,9,0,0,0
2016-04-21,78,58,68,4.2,0,3,0,0,0
2016-04-22,73,60,66.5,2.6,0,2,0,0,0
2016-04-23,76,57,66.5,2.5,0,2,0,0,0
2016-04-24,75,58,66.5,2.4,0,2,0,0,0
2016-04-25,69,55,62,-2.2,3,0,0,0,0
2016-04-26,70,53,61.5,-2.8,3,0,0,0,0
2016-04-27,70,55,62.5,-1.9,2,0,0,0,0
2016-04-28,71,55,63,-1.5,2,0,0,0,0
2016-04-29,69,56,62.5,-2.1,2,0,0,0,0
2016-04-30,69,56,62.5,-2.2,2,0,0,0,0
2016-05-01,73,58,65.5,0.7,0,1,0,0,0
2016-05-02,72,56,64,-0.9,1,0,0,0,0
2016-05-03,77,57,67,2,0,2,0,0,0
2016-05-04,69,56,62.5,-2.6,2,0,0,0,0
2016-05-05,68,57,62.5,-2.7,2,0,0.05,0,0
2016-05-06,67,57,62,-3.2,3,0,0,0,0
2016-05-07,68,57,62.5,-2.8,2,0,0,0,0
2016-05-08,71,57,64,-1.4,1,0,0,0,0
2016-05-09,68,58,63,-2.4,2,0,0,0,0
2016-05-10,70,57,63.5,-2,1,0,0,0,0
2016-05-11,72,59,65.5,0,0,1,0,0,0
2016-05-12,75,58,66.5,0.9,0,2,0,0,0
2016-05-13,78,60,69,3.3,0,4,0,0,0
2016-05-14,72,62,67,1.3,0,2,0,0,0
2016-05-15,72,62,67,1.2,0,2,0,0,0
2016-05-16,71,61,66,0.2,0,1,0,0,0
2016-05-17,72,61,66.5,0.7,0,2,0,0,0
2016-05-18,71,61,66,0.1,0,1,0,0,0
2016-05-19,72,62,67,1.1,0,2,0,0,0
2016-05-20,70,58,64,-2,1,0,0,0,0
2016-05-21,71,56,63.5,-2.5,1,0,0,0,0
2016-05-22,72,56,64,-2.1,1,0,0,0,0
2016-05-23,74,57,65.5,-0.7,0,1,0,0,0
2016-05-24,71,58,64.5,-1.7,0,0,0,0,0
2016-05-25,68,56,62,-4.3,3,0,0,0,0
2016-05-26,74,58,66,-0.4,0,1,0,0,0
2016-05-27,73,58,65.5,-0.9,0,1,0,0,0
2016-05-28,72,61,66.5,0,0,2,0,0,0
2016-05-29,71,60,65.5,-1.1,0,1,0,0,0
2016-05-30,72,58,65,-1.7,0,0,0,0,0
2016-05-31,74,60,67,0.2,0,2,0,0,0
2016-06-01,75,63,69,2.1,0,4,0,0,0
2016-06-02,78,60,69,2,0,4,0,0,0
2016-06-03,87,59,73,5.9,0,8,0,0,0
2016-06-04,77,59,68,0.8,0,3,0,0,0
2016-06-05,71,58,64.5,-2.9,0,0,0,0,0
2016-06-06,73,58,65.5,-2,0,1,0,0,0
2016-06-07,75,60,67.5,-0.2,0,3,0,0,0
2016-06-08,77,60,68.5,0.7,0,4,0,0,0
2016-06-09,72,62,67,-1,0,2,0,0,0
2016-06-10,77,62,69.5,1.4,0,5,0,0,0
2016-06-11,70,62,66,-2.3,0,1,0,0,0
2016-06-12,72,60,66,-2.5,0,1,0,0,0
2016-06-13,71,60,65.5,-3.1,0,1,0,0,0
2016-06-14,72,60,66,-2.8,0,1,0,0,0
2016-06-15,72,62,67,-2,0,2,0,0,0
2016-06-16,76,59,67.5,-1.7,0,3,0,0,0
2016-06-17,84,60,72,2.6,0,7,0,0,0
2016-06-18,89,63,76,6.4,0,11,0,0,0
2016-06-19,96,66,81,11.2,0,16,0,0,0
2016-06-20,101,71,86,16,0,21,0,0,0
2016-06-21,89,67,78,7.8,0,13,0,0,0
2016-06-22,84,63,73.5,3.1,0,9,0,0,0
2016-06-23,80,64,72,1.4,0,7,0,0,0
2016-06-24,79,64,71.5,0.8,0,7,0,0,0
2016-06-25,80,65,72.5,1.6,0,8,0,0,0
2016-06-26,82,65,73.5,2.4,0,9,0,0,0
2016-06-27,88,65,76.5,5.2,0,12,0,0,0
2016-06-28,86,67,76.5,5,0,12,0,0,0
2016-06-29,86,66,76,4.3,0,11,0,0,0
2016-06-30,82,66,74,2.2,0,9,0,0,0
2016-07-01,80,66,73,1,0,8,0,0,0
2016-07-02,81,64,72.5,0.4,0,8,0,0,0
2016-07-03,77,63,70,-2.3,0,5,0,0,0
2016-07-04,74,63,68.5,-3.9,0,4,0,0,0
2016-07-05,77,63,70,-2.6,0,5,0,0,0
2016-07-06,78,63,70.5,-2.2,0,6,0,0,0
2016-07-07,80,64,72,-0.8,0,7,0,0,0
2016-07-08,83,63,73,0.1,0,8,0,0,0
2016-07-09,86,63,74.5,1.5,0,10,0,0,0
2016-07-10,82,66,74,0.9,0,9,0,0,0
2016-07-11,83,65,74,0.8,0,9,0,0,0
2016-07-12,79,65,72,-1.3,0,7,0,0,0
2016-07-13,83,64,73.5,0.1,0,9,0,0,0
2016-07-14,83,64,73.5,0,0,9,0,0,0
2016-07-15,83,63,73,-0.5,0,8,0,0,0
2016-07-16,83,64,73.5,-0.1,0,9,0,0,0
2016-07-17,80,63,71.5,-2.1,0,7,0,0,0
2016-07-18,82,65,73.5,-0.2,0,9,0,0,0
2016-07-19,82,64,73,-0.7,0,8,0,0,0
